trace_id,event_start_date,entity_type,entity_id,event_type,notice_days,duration_days,scenario_id
4189,2024-03-07,account,707,unavailable,1,2,actual
4190,2024-03-25,account,707,unavailable,1,2,actual
4191,2024-03-31,account,707,unavailable,1,1,actual
4192,2024-04-04,account,707,unavailable,1,1,actual
4193,2024-04-17,account,707,unavailable,1,1,actual
4194,2024-01-17,account,708,unavailable,1,2,actual
4195,2024-01-22,account,708,unavailable,1,1,actual
4196,2024-02-19,account,708,unavailable,1,1,actual
4197,2024-02-21,account,708,unavailable,1,1,actual
4198,2024-03-14,account,708,unavailable,1,3,actual
4199,2024-03-23,account,708,unavailable,1,3,actual
4200,2024-04-12,account,708,unavailable,1,2,actual
4201,2024-04-22,account,708,unavailable,1,3,actual
4202,2024-01-22,account,709,unavailable,1,5,actual
4203,2024-02-07,account,709,unavailable,1,6,actual
4204,2024-03-23,account,709,unavailable,1,2,actual
4205,2024-03-28,account,709,unavailable,1,2,actual
4206,2024-04-28,account,709,unavailable,1,1,actual
4207,2024-01-16,account,710,unavailable,1,1,actual
4208,2024-01-19,account,710,unavailable,1,1,actual
4209,2024-01-26,account,710,unavailable,1,1,actual
4210,2024-02-10,account,710,unavailable,1,3,actual
4211,2024-02-19,account,710,unavailable,1,2,actual
4212,2024-03-17,account,710,unavailable,1,8,actual
4213,2024-04-13,account,710,unavailable,1,1,actual
4214,2024-04-20,account,710,unavailable,1,2,actual
4215,2024-04-26,account,710,unavailable,1,2,actual
4216,2024-02-02,account,711,unavailable,1,2,actual
4217,2024-02-10,account,711,unavailable,1,1,actual
4218,2024-02-15,account,711,unavailable,1,5,actual
4219,2024-04-24,account,711,unavailable,1,1,actual
4220,2024-01-18,account,712,unavailable,1,4,actual
4221,2024-02-14,account,712,unavailable,1,1,actual
4222,2024-02-22,account,712,unavailable,1,1,actual
4223,2024-03-14,account,712,unavailable,1,1,actual
4224,2024-04-02,account,712,unavailable,1,2,actual
4225,2024-03-01,account,713,unavailable,1,5,actual
4226,2024-04-27,account,713,unavailable,1,1,actual
4227,2024-01-01,account,714,unavailable,1,2,actual
4228,2024-01-13,account,714,unavailable,1,7,actual
4229,2024-01-26,account,714,unavailable,1,1,actual
4230,2024-02-01,account,714,unavailable,1,1,actual
4231,2024-02-03,account,714,unavailable,1,1,actual
4232,2024-02-06,account,714,unavailable,1,1,actual
4233,2024-03-11,account,714,unavailable,1,3,actual
4234,2024-03-18,account,714,unavailable,1,1,actual
4235,2024-04-16,account,714,unavailable,1,2,actual
4236,2024-01-18,account,715,unavailable,1,2,actual
4237,2024-01-24,account,715,unavailable,1,1,actual
4238,2024-02-04,account,715,unavailable,1,2,actual
4239,2024-02-28,account,715,unavailable,1,2,actual
4240,2024-03-05,account,715,unavailable,1,6,actual
4241,2024-03-25,account,715,unavailable,1,2,actual
4242,2024-04-18,account,715,unavailable,1,1,actual
4243,2024-04-22,account,715,unavailable,1,1,actual
4244,2024-04-28,account,715,unavailable,1,2,actual
4245,2024-01-02,account,716,unavailable,1,11,actual
4246,2024-01-14,account,716,unavailable,1,7,actual
4247,2024-01-27,account,716,unavailable,1,2,actual
4248,2024-03-07,account,716,unavailable,1,1,actual
4249,2024-03-12,account,716,unavailable,1,1,actual
4250,2024-01-06,account,717,unavailable,1,3,actual
4251,2024-02-01,account,717,unavailable,1,2,actual
4252,2024-03-15,account,717,unavailable,1,2,actual
4253,2024-03-27,account,717,unavailable,1,3,actual
4254,2024-01-19,account,718,unavailable,1,2,actual
4255,2024-02-07,account,718,unavailable,1,1,actual
4256,2024-02-14,account,718,unavailable,1,3,actual
4257,2024-02-18,account,718,unavailable,1,2,actual
4258,2024-03-10,account,718,unavailable,1,1,actual
4259,2024-03-28,account,718,unavailable,1,1,actual
4260,2024-04-01,account,718,unavailable,1,2,actual
4261,2024-04-07,account,718,unavailable,1,2,actual
4262,2024-04-27,account,718,unavailable,1,1,actual
4263,2024-02-08,account,719,unavailable,1,2,actual
4264,2024-03-12,account,719,unavailable,1,5,actual
4265,2024-03-25,account,719,unavailable,1,1,actual
4266,2024-03-30,account,719,unavailable,1,8,actual
4267,2024-01-02,account,720,unavailable,1,3,actual
4268,2024-01-08,account,720,unavailable,1,1,actual
4269,2024-01-18,account,720,unavailable,1,3,actual
4270,2024-02-29,account,720,unavailable,1,2,actual
4271,2024-03-15,account,720,unavailable,1,1,actual
4272,2024-03-19,account,720,unavailable,1,5,actual
4273,2024-04-19,account,720,unavailable,1,1,actual
4274,2024-04-26,account,720,unavailable,1,1,actual
4275,2024-01-04,account,721,unavailable,1,3,actual
4276,2024-01-10,account,721,unavailable,1,1,actual
4277,2024-02-10,account,721,unavailable,1,1,actual
4278,2024-02-19,account,721,unavailable,1,1,actual
4279,2024-02-23,account,721,unavailable,1,1,actual
4280,2024-04-23,account,721,unavailable,1,2,actual
4281,2024-01-31,account,722,unavailable,1,1,actual
4282,2024-02-04,account,722,unavailable,1,4,actual
4283,2024-02-12,account,722,unavailable,1,2,actual
4284,2024-02-20,account,722,unavailable,1,1,actual
4285,2024-04-23,account,722,unavailable,1,1,actual
4286,2024-04-27,account,722,unavailable,1,3,actual
4287,2024-01-03,account,723,unavailable,1,2,actual
4288,2024-01-27,account,723,unavailable,1,2,actual
4289,2024-02-23,account,723,unavailable,1,4,actual
4290,2024-02-29,account,723,unavailable,1,3,actual
4291,2024-03-04,account,723,unavailable,1,1,actual
4292,2024-03-17,account,723,unavailable,1,1,actual
4293,2024-01-30,account,724,unavailable,1,2,actual
4294,2024-02-07,account,724,unavailable,1,2,actual
4295,2024-03-21,account,724,unavailable,1,1,actual
4296,2024-04-08,account,724,unavailable,1,2,actual
4297,2024-01-01,account,725,unavailable,1,1,actual
4298,2024-01-04,account,725,unavailable,1,2,actual
4299,2024-03-02,account,725,unavailable,1,2,actual
4300,2024-03-11,account,725,unavailable,1,1,actual
4301,2024-03-15,account,725,unavailable,1,1,actual
4302,2024-04-24,account,725,unavailable,1,1,actual
4303,2024-01-08,account,726,unavailable,1,1,actual
4304,2024-01-30,account,726,unavailable,1,1,actual
4305,2024-02-07,account,726,unavailable,1,3,actual
4306,2024-03-22,account,726,unavailable,1,1,actual
4307,2024-03-31,account,726,unavailable,1,1,actual
4308,2024-01-17,account,727,unavailable,1,1,actual
4309,2024-02-09,account,727,unavailable,1,1,actual
4310,2024-02-15,account,727,unavailable,1,2,actual
4311,2024-02-18,account,727,unavailable,1,2,actual
4312,2024-03-01,account,727,unavailable,1,2,actual
4313,2024-03-05,account,727,unavailable,1,2,actual
4314,2024-04-20,account,727,unavailable,1,3,actual
4315,2024-01-21,account,728,unavailable,1,1,actual
4316,2024-01-31,account,728,unavailable,1,1,actual
4317,2024-02-05,account,728,unavailable,1,1,actual
4318,2024-02-19,account,728,unavailable,1,1,actual
4319,2024-02-29,account,728,unavailable,1,2,actual
4320,2024-03-06,account,728,unavailable,1,1,actual
4321,2024-03-29,account,728,unavailable,1,1,actual
4322,2024-04-07,account,728,unavailable,1,2,actual
4323,2024-04-16,account,728,unavailable,1,1,actual
4324,2024-04-23,account,728,unavailable,1,2,actual
4325,2024-01-11,account,729,unavailable,1,5,actual
4326,2024-01-17,account,729,unavailable,1,5,actual
4327,2024-04-01,account,729,unavailable,1,2,actual
4328,2024-04-07,account,729,unavailable,1,1,actual
4329,2024-01-02,account,730,unavailable,1,1,actual
4330,2024-01-11,account,730,unavailable,1,2,actual
4331,2024-01-19,account,730,unavailable,1,2,actual
4332,2024-02-24,account,730,unavailable,1,2,actual
4333,2024-03-16,account,730,unavailable,1,1,actual
4334,2024-03-20,account,730,unavailable,1,1,actual
4335,2024-01-01,account,731,unavailable,1,3,actual
4336,2024-01-06,account,731,unavailable,1,3,actual
4337,2024-02-13,account,731,unavailable,1,3,actual
4338,2024-03-08,account,731,unavailable,1,1,actual
4339,2024-03-12,account,731,unavailable,1,4,actual
4340,2024-04-01,account,731,unavailable,1,1,actual
4341,2024-01-01,account,732,unavailable,1,1,actual
4342,2024-01-27,account,732,unavailable,1,6,actual
4343,2024-02-20,account,732,unavailable,1,1,actual
4344,2024-02-22,account,732,unavailable,1,2,actual
4345,2024-03-07,account,732,unavailable,1,1,actual
4346,2024-04-08,account,732,unavailable,1,1,actual
4347,2024-04-27,account,732,unavailable,1,1,actual
4348,2024-01-22,account,733,unavailable,1,4,actual
4349,2024-02-08,account,733,unavailable,1,1,actual
4350,2024-02-19,account,733,unavailable,1,1,actual
4351,2024-02-24,account,733,unavailable,1,1,actual
4352,2024-03-07,account,733,unavailable,1,3,actual
4353,2024-03-29,account,733,unavailable,1,1,actual
4354,2024-04-14,account,733,unavailable,1,2,actual
4355,2024-01-06,account,734,unavailable,1,1,actual
4356,2024-01-16,account,734,unavailable,1,1,actual
4357,2024-02-01,account,734,unavailable,1,1,actual
4358,2024-02-04,account,734,unavailable,1,3,actual
4359,2024-02-17,account,734,unavailable,1,2,actual
4360,2024-02-22,account,734,unavailable,1,1,actual
4361,2024-03-08,account,734,unavailable,1,3,actual
4362,2024-01-01,account,735,unavailable,1,5,actual
4363,2024-01-26,account,735,unavailable,1,1,actual
4364,2024-03-04,account,735,unavailable,1,1,actual
4365,2024-03-06,account,735,unavailable,1,1,actual
4366,2024-04-17,account,735,unavailable,1,1,actual
4367,2024-04-25,account,735,unavailable,1,5,actual
4368,2024-01-30,account,736,unavailable,1,1,actual
4369,2024-02-21,account,736,unavailable,1,1,actual
4370,2024-03-11,account,736,unavailable,1,1,actual
4371,2024-04-15,account,736,unavailable,1,1,actual
4372,2024-01-05,account,737,unavailable,1,3,actual
4373,2024-01-12,account,737,unavailable,1,3,actual
4374,2024-01-16,account,737,unavailable,1,2,actual
4375,2024-01-20,account,737,unavailable,1,1,actual
4376,2024-01-31,account,737,unavailable,1,1,actual
4377,2024-02-06,account,737,unavailable,1,1,actual
4378,2024-02-21,account,737,unavailable,1,1,actual
4379,2024-04-11,account,737,unavailable,1,1,actual
4380,2024-04-19,account,737,unavailable,1,1,actual
4381,2024-01-04,account,738,unavailable,1,3,actual
4382,2024-01-18,account,738,unavailable,1,1,actual
4383,2024-01-27,account,738,unavailable,1,1,actual
4384,2024-02-13,account,738,unavailable,1,4,actual
4385,2024-02-19,account,738,unavailable,1,1,actual
4386,2024-04-11,account,738,unavailable,1,4,actual
4387,2024-01-04,account,739,unavailable,1,1,actual
4388,2024-01-10,account,739,unavailable,1,1,actual
4389,2024-01-30,account,739,unavailable,1,1,actual
4390,2024-02-27,account,739,unavailable,1,1,actual
4391,2024-04-06,account,739,unavailable,1,1,actual
4392,2024-04-17,account,739,unavailable,1,2,actual
4393,2024-04-22,account,739,unavailable,1,1,actual
4394,2024-01-10,account,740,unavailable,1,3,actual
4395,2024-01-22,account,740,unavailable,1,6,actual
4396,2024-02-17,account,740,unavailable,1,1,actual
4397,2024-04-02,account,740,unavailable,1,1,actual
4398,2024-02-07,account,741,unavailable,1,2,actual
4399,2024-02-12,account,741,unavailable,1,2,actual
4400,2024-02-16,account,741,unavailable,1,2,actual
4401,2024-03-21,account,741,unavailable,1,3,actual
4402,2024-04-01,account,741,unavailable,1,2,actual
4403,2024-01-21,account,742,unavailable,1,1,actual
4404,2024-01-30,account,742,unavailable,1,1,actual
4405,2024-02-06,account,742,unavailable,1,2,actual
4406,2024-02-17,account,742,unavailable,1,2,actual
4407,2024-03-06,account,742,unavailable,1,5,actual
4408,2024-03-23,account,742,unavailable,1,1,actual
4409,2024-04-19,account,742,unavailable,1,6,actual
4410,2024-04-27,account,742,unavailable,1,1,actual
4411,2024-04-29,account,742,unavailable,1,1,actual
4412,2024-01-01,account,743,unavailable,1,2,actual
4413,2024-01-05,account,743,unavailable,1,1,actual
4414,2024-01-22,account,743,unavailable,1,1,actual
4415,2024-02-14,account,743,unavailable,1,1,actual
4416,2024-03-02,account,743,unavailable,1,1,actual
4417,2024-03-13,account,743,unavailable,1,1,actual
4418,2024-03-18,account,743,unavailable,1,1,actual
4419,2024-03-21,account,743,unavailable,1,3,actual
4420,2024-03-26,account,743,unavailable,1,2,actual
4421,2024-04-09,account,743,unavailable,1,4,actual
4422,2024-04-21,account,743,unavailable,1,1,actual
4423,2024-01-15,account,744,unavailable,1,1,actual
4424,2024-02-27,account,744,unavailable,1,3,actual
4425,2024-03-10,account,744,unavailable,1,1,actual
4426,2024-04-03,account,744,unavailable,1,1,actual
4427,2024-04-14,account,744,unavailable,1,2,actual
4428,2024-04-26,account,744,unavailable,1,3,actual
4429,2024-01-06,account,745,unavailable,1,1,actual
4430,2024-02-28,account,745,unavailable,1,6,actual
4431,2024-03-12,account,745,unavailable,1,1,actual
4432,2024-03-26,account,745,unavailable,1,1,actual
4433,2024-03-31,account,745,unavailable,1,1,actual
4434,2024-01-12,account,746,unavailable,1,3,actual
4435,2024-01-16,account,746,unavailable,1,5,actual
4436,2024-02-03,account,746,unavailable,1,3,actual
4437,2024-03-12,account,746,unavailable,1,1,actual
4438,2024-03-26,account,746,unavailable,1,1,actual
4439,2024-04-03,account,746,unavailable,1,1,actual
4440,2024-04-29,account,746,unavailable,1,1,actual
4441,2024-01-24,account,747,unavailable,1,1,actual
4442,2024-02-12,account,747,unavailable,1,4,actual
4443,2024-02-23,account,747,unavailable,1,1,actual
4444,2024-04-25,account,747,unavailable,1,2,actual
4445,2024-04-28,account,747,unavailable,1,1,actual
4446,2024-01-05,account,748,unavailable,1,1,actual
4447,2024-02-09,account,748,unavailable,1,1,actual
4448,2024-02-11,account,748,unavailable,1,3,actual
4449,2024-02-17,account,748,unavailable,1,1,actual
4450,2024-02-20,account,748,unavailable,1,3,actual
4451,2024-02-29,account,748,unavailable,1,1,actual
4452,2024-04-01,account,748,unavailable,1,1,actual
4453,2024-04-07,account,748,unavailable,1,1,actual
4454,2024-04-14,account,748,unavailable,1,1,actual
4455,2024-02-05,account,749,unavailable,1,1,actual
4456,2024-02-17,account,749,unavailable,1,1,actual
4457,2024-04-19,account,749,unavailable,1,2,actual
4458,2024-01-21,account,750,unavailable,1,2,actual
4459,2024-01-25,account,750,unavailable,1,1,actual
4460,2024-03-05,account,750,unavailable,1,3,actual
4461,2024-04-06,account,750,unavailable,1,4,actual
4462,2024-02-03,account,751,unavailable,1,2,actual
4463,2024-03-07,account,751,unavailable,1,2,actual
4464,2024-03-17,account,751,unavailable,1,1,actual
4465,2024-03-27,account,751,unavailable,1,1,actual
4466,2024-03-29,account,751,unavailable,1,1,actual
4467,2024-03-31,account,751,unavailable,1,3,actual
4468,2024-01-14,account,752,unavailable,1,1,actual
4469,2024-02-09,account,752,unavailable,1,1,actual
4470,2024-02-14,account,752,unavailable,1,4,actual
4471,2024-03-20,account,752,unavailable,1,1,actual
4472,2024-04-12,account,752,unavailable,1,6,actual
4473,2024-01-12,account,753,unavailable,1,2,actual
4474,2024-02-10,account,753,unavailable,1,2,actual
4475,2024-03-06,account,753,unavailable,1,5,actual
4476,2024-03-13,account,753,unavailable,1,1,actual
4477,2024-03-25,account,753,unavailable,1,1,actual
4478,2024-04-12,account,753,unavailable,1,3,actual
4479,2024-04-16,account,753,unavailable,1,1,actual
4480,2024-01-04,account,754,unavailable,1,1,actual
4481,2024-02-08,account,754,unavailable,1,2,actual
4482,2024-03-16,account,754,unavailable,1,1,actual
4483,2024-04-01,account,754,unavailable,1,1,actual
4484,2024-04-18,account,754,unavailable,1,1,actual
4485,2024-01-27,account,755,unavailable,1,1,actual
4486,2024-03-01,account,755,unavailable,1,1,actual
4487,2024-03-05,account,755,unavailable,1,6,actual
4488,2024-03-22,account,755,unavailable,1,2,actual
4489,2024-03-28,account,755,unavailable,1,6,actual
4490,2024-04-06,account,755,unavailable,1,2,actual
4491,2024-01-11,account,756,unavailable,1,2,actual
4492,2024-02-06,account,756,unavailable,1,1,actual
4493,2024-03-20,account,756,unavailable,1,1,actual
4494,2024-02-25,account,757,unavailable,1,2,actual
4495,2024-02-28,account,757,unavailable,1,1,actual
4496,2024-04-10,account,757,unavailable,1,2,actual
4497,2024-01-24,account,758,unavailable,1,1,actual
4498,2024-02-06,account,758,unavailable,1,1,actual
4499,2024-02-29,account,758,unavailable,1,3,actual
4500,2024-03-15,account,758,unavailable,1,3,actual
4501,2024-03-25,account,758,unavailable,1,1,actual
4502,2024-04-16,account,758,unavailable,1,1,actual
4503,2024-04-25,account,758,unavailable,1,3,actual
4504,2024-02-01,account,759,unavailable,1,1,actual
4505,2024-02-04,account,759,unavailable,1,1,actual
4506,2024-04-06,account,759,unavailable,1,1,actual
4507,2024-04-28,account,759,unavailable,1,1,actual
4508,2024-01-23,account,760,unavailable,1,2,actual
4509,2024-01-26,account,760,unavailable,1,1,actual
4510,2024-02-03,account,760,unavailable,1,2,actual
4511,2024-03-03,account,760,unavailable,1,1,actual
4512,2024-03-13,account,760,unavailable,1,2,actual
4513,2024-03-22,account,760,unavailable,1,3,actual
4514,2024-04-17,account,760,unavailable,1,1,actual
4515,2024-01-24,account,761,unavailable,1,4,actual
4516,2024-04-08,account,761,unavailable,1,2,actual
4517,2024-01-06,account,762,unavailable,1,2,actual
4518,2024-01-10,account,762,unavailable,1,9,actual
