event_id,date,rep_id,start_time,planned_duration_min,actual_duration_min,account_id,segment_at_call,brand_id,brand_priority,outcome,scenario_id
8323,2024-04-12,14,11:30,30,30,351,C,2,0.5000,completed,actual
8324,2024-04-12,14,12:15,60,60,1502,B,3,0.5000,completed,actual
8325,2024-04-12,14,13:30,30,30,479,B,3,0.5000,completed,actual
8326,2024-04-12,15,09:00,45,0,2,B,1,0.5000,no_show,actual
8327,2024-04-12,15,10:00,30,30,1046,B,1,0.5000,completed,actual
8328,2024-04-12,15,10:45,45,45,822,B,1,0.5000,completed,actual
8329,2024-04-12,15,11:45,30,30,9,C,1,0.5000,completed,actual
8330,2024-04-12,15,12:30,45,45,314,C,1,0.5000,completed,actual
8331,2024-04-12,16,09:00,60,60,161,B,0,0.5000,completed,actual
8332,2024-04-12,16,10:15,30,30,1774,C,1,0.5000,completed,actual
8333,2024-04-12,16,11:00,75,75,1512,A,1,0.5000,completed,actual
8334,2024-04-12,17,09:00,45,45,1438,A,3,0.5000,completed,actual
8335,2024-04-12,17,10:00,45,45,953,C,3,0.5000,completed,actual
8336,2024-04-12,17,11:00,30,15,1814,C,2,0.5000,abbreviated,actual
8337,2024-04-12,17,11:45,75,75,1471,B,3,0.5000,completed,actual
8338,2024-04-12,18,09:00,30,30,947,C,2,0.5000,completed,actual
8339,2024-04-12,18,09:45,30,30,1847,C,3,0.5000,completed,actual
8340,2024-04-12,18,10:30,30,30,1089,C,3,0.5000,completed,actual
8341,2024-04-12,18,11:15,30,15,1167,C,2,0.5000,abbreviated,actual
8342,2024-04-12,18,12:00,30,30,338,C,3,0.5000,completed,actual
8343,2024-04-12,18,12:45,30,30,1659,B,3,0.5000,completed,actual
8344,2024-04-15,0,09:00,30,30,1557,C,0,0.5000,completed,actual
8345,2024-04-15,0,09:45,30,30,300,B,0,0.5000,completed,actual
8346,2024-04-15,0,10:30,45,45,1026,C,1,0.5000,completed,actual
8347,2024-04-15,0,11:30,30,30,120,C,0,0.5000,completed,actual
8348,2024-04-15,0,12:15,30,30,1138,B,1,0.5000,completed,actual
8349,2024-04-15,1,09:00,30,30,1141,C,0,0.5000,completed,actual
8350,2024-04-15,1,09:45,45,45,1127,B,0,0.5000,completed,actual
8351,2024-04-15,1,10:45,30,30,1687,C,0,0.5000,completed,actual
8352,2024-04-15,1,11:30,45,45,1317,B,1,0.5000,completed,actual
8353,2024-04-15,1,12:30,45,45,1053,A,1,0.5000,completed,actual
8354,2024-04-15,1,13:30,45,45,1185,B,1,0.5000,completed,actual
8355,2024-04-15,2,09:00,30,30,1017,B,0,0.5000,completed,actual
8356,2024-04-15,2,09:45,30,30,1455,C,0,0.5000,completed,actual
8357,2024-04-15,2,10:30,45,22,61,B,0,0.5000,abbreviated,actual
8358,2024-04-15,2,11:30,30,30,1410,C,1,0.5000,completed,actual
8359,2024-04-15,2,12:15,30,30,1132,C,1,0.5000,completed,actual
8360,2024-04-15,2,13:00,45,45,1659,B,1,0.5000,completed,actual
8361,2024-04-15,3,09:00,30,30,113,A,4,0.5000,completed,actual
8362,2024-04-15,3,09:45,30,30,697,C,4,0.5000,completed,actual
8363,2024-04-15,3,10:30,30,0,581,C,5,0.5000,no_show,actual
8364,2024-04-15,3,11:15,45,45,1551,B,5,0.5000,completed,actual
8365,2024-04-15,3,12:15,30,30,1394,C,4,0.5000,completed,actual
8366,2024-04-15,3,13:00,60,60,1767,A,5,0.5000,completed,actual
8367,2024-04-15,5,09:00,30,15,459,C,3,0.5000,abbreviated,actual
8368,2024-04-15,5,09:45,60,60,61,B,2,0.5000,completed,actual
8369,2024-04-15,5,11:00,45,45,909,B,3,0.5000,completed,actual
8370,2024-04-15,5,12:00,60,60,1647,A,3,0.5000,completed,actual
8371,2024-04-15,5,13:15,60,60,1301,C,3,0.5000,completed,actual
8372,2024-04-15,6,09:00,45,45,230,C,5,0.5000,completed,actual
8373,2024-04-15,6,10:00,30,30,1399,C,5,0.5000,completed,actual
8374,2024-04-15,6,10:45,30,30,1337,C,5,0.5000,completed,actual
8375,2024-04-15,6,11:30,60,60,1228,B,5,0.5000,completed,actual
8376,2024-04-15,6,12:45,60,60,1836,B,4,0.5000,completed,actual
8377,2024-04-15,7,09:00,30,30,1502,B,4,0.5000,completed,actual
8378,2024-04-15,7,09:45,30,30,738,C,5,0.5000,completed,actual
8379,2024-04-15,7,10:30,45,22,787,B,5,0.5000,abbreviated,actual
8380,2024-04-15,8,09:00,45,45,1705,B,3,0.5000,completed,actual
8381,2024-04-15,8,10:00,45,45,1207,B,2,0.5000,completed,actual
8382,2024-04-15,8,11:00,30,30,1209,B,2,0.5000,completed,actual
8383,2024-04-15,8,11:45,45,45,1348,B,3,0.5000,completed,actual
8384,2024-04-15,9,09:00,30,30,1729,B,4,0.5000,completed,actual
8385,2024-04-15,9,09:45,45,45,1780,C,4,0.5000,completed,actual
8386,2024-04-15,9,10:45,30,30,1873,B,4,0.5000,completed,actual
8387,2024-04-15,9,11:30,45,45,1922,C,4,0.5000,completed,actual
8388,2024-04-15,9,12:30,30,30,997,C,4,0.5000,completed,actual
8389,2024-04-15,9,13:15,30,30,922,C,5,0.5000,completed,actual
8390,2024-04-15,9,14:00,60,0,1155,B,5,0.5000,no_show,actual
8391,2024-04-15,10,09:00,45,45,1034,C,4,0.5000,completed,actual
8392,2024-04-15,10,10:00,30,15,1849,C,5,0.5000,abbreviated,actual
8393,2024-04-15,10,10:45,30,30,1223,B,5,0.5000,completed,actual
8394,2024-04-15,10,11:30,45,45,1548,B,4,0.5000,completed,actual
8395,2024-04-15,10,12:30,75,75,830,B,5,0.5000,completed,actual
8396,2024-04-15,11,09:00,30,15,1772,C,1,0.5000,abbreviated,actual
8397,2024-04-15,11,09:45,45,45,1278,C,0,0.5000,completed,actual
8398,2024-04-15,11,10:45,30,30,1560,B,1,0.5000,completed,actual
8399,2024-04-15,11,11:30,45,22,1017,B,0,0.5000,abbreviated,actual
8400,2024-04-15,12,09:00,30,30,633,C,1,0.5000,completed,actual
8401,2024-04-15,12,09:45,30,30,1515,C,0,0.5000,completed,actual
8402,2024-04-15,12,10:30,30,30,301,C,0,0.5000,completed,actual
8403,2024-04-15,12,11:15,45,45,1448,C,1,0.5000,completed,actual
8404,2024-04-15,12,12:15,30,30,60,C,0,0.5000,completed,actual
8405,2024-04-15,13,09:00,30,30,440,C,4,0.5000,completed,actual
8406,2024-04-15,13,09:45,30,30,728,B,4,0.5000,completed,actual
8407,2024-04-15,13,10:30,30,30,1623,B,4,0.5000,completed,actual
8408,2024-04-15,13,11:15,60,60,1371,A,4,0.5000,completed,actual
8409,2024-04-15,13,12:30,30,30,976,C,4,0.5000,completed,actual
8410,2024-04-15,13,13:15,45,0,351,C,4,0.5000,no_show,actual
8411,2024-04-15,14,09:00,30,30,912,C,2,0.5000,completed,actual
8412,2024-04-15,14,09:45,30,30,1345,C,3,0.5000,completed,actual
8413,2024-04-15,14,10:30,75,75,705,A,2,0.5000,completed,actual
8414,2024-04-15,14,12:00,45,45,1563,B,3,0.5000,completed,actual
8415,2024-04-15,14,13:00,45,45,1852,C,2,0.5000,completed,actual
8416,2024-04-15,14,14:00,45,45,479,B,3,0.5000,completed,actual
8417,2024-04-15,14,15:00,30,30,759,C,3,0.5000,completed,actual
8418,2024-04-15,15,09:00,60,60,826,B,1,0.5000,completed,actual
8419,2024-04-15,15,10:15,30,30,515,C,1,0.5000,completed,actual
8420,2024-04-15,15,11:00,30,30,527,C,1,0.5000,completed,actual
8421,2024-04-15,15,11:45,30,30,966,B,1,0.5000,completed,actual
8422,2024-04-15,15,12:30,45,45,1248,C,1,0.5000,completed,actual
8423,2024-04-15,15,13:30,75,75,1153,B,1,0.5000,completed,actual
8424,2024-04-15,16,09:00,45,45,455,C,1,0.5000,completed,actual
8425,2024-04-15,16,10:00,60,60,1480,A,1,0.5000,completed,actual
8426,2024-04-15,16,11:15,30,30,1959,C,0,0.5000,completed,actual
8427,2024-04-15,17,09:00,75,37,253,B,3,0.5000,abbreviated,actual
8428,2024-04-15,17,10:30,45,22,759,C,3,0.5000,abbreviated,actual
8429,2024-04-15,17,11:30,45,45,1022,A,2,0.5000,completed,actual
8430,2024-04-15,18,09:00,60,60,1679,A,2,0.5000,completed,actual
8431,2024-04-15,18,10:15,30,30,717,A,2,0.5000,completed,actual
8432,2024-04-15,18,11:00,45,45,1547,C,3,0.5000,completed,actual
8433,2024-04-15,18,12:00,30,30,1108,C,2,0.5000,completed,actual
8434,2024-04-15,18,12:45,45,22,1048,B,3,0.5000,abbreviated,actual
8435,2024-04-15,18,13:45,30,30,1196,C,3,0.5000,completed,actual
8436,2024-04-15,19,09:00,30,30,1143,B,0,0.5000,completed,actual
8437,2024-04-15,19,09:45,75,37,785,A,0,0.5000,abbreviated,actual
8438,2024-04-15,19,11:15,60,60,1555,C,1,0.5000,completed,actual
8439,2024-04-15,19,12:30,30,30,1056,B,0,0.5000,completed,actual
8440,2024-04-15,19,13:15,60,60,453,C,1,0.5000,completed,actual
8441,2024-04-15,19,14:30,45,45,400,C,0,0.5000,completed,actual
8442,2024-04-16,0,09:00,30,30,647,C,1,0.5000,completed,actual
8443,2024-04-16,0,09:45,30,30,567,C,0,0.5000,completed,actual
8444,2024-04-16,0,10:30,30,30,1588,C,1,0.5000,completed,actual
8445,2024-04-16,0,11:15,60,60,841,B,1,0.5000,completed,actual
8446,2024-04-16,0,12:30,45,45,460,C,1,0.5000,completed,actual
8447,2024-04-16,0,13:30,30,15,1687,C,0,0.5000,abbreviated,actual
8448,2024-04-16,0,14:15,30,30,1264,B,0,0.5000,completed,actual
8449,2024-04-16,1,09:00,45,45,271,B,0,0.5000,completed,actual
8450,2024-04-16,1,10:00,30,30,335,C,0,0.5000,completed,actual
8451,2024-04-16,1,10:45,60,60,984,A,0,0.5000,completed,actual
8452,2024-04-16,1,12:00,45,45,29,C,1,0.5000,completed,actual
8453,2024-04-16,1,13:00,45,45,1053,A,1,0.5000,completed,actual
8454,2024-04-16,1,14:00,45,45,491,B,1,0.5000,completed,actual
8455,2024-04-16,1,15:00,30,30,1149,C,1,0.5000,completed,actual
8456,2024-04-16,1,15:45,45,45,1699,B,1,0.5000,completed,actual
8457,2024-04-16,2,09:00,45,45,1934,B,1,0.5000,completed,actual
8458,2024-04-16,2,10:00,30,30,1490,B,0,0.5000,completed,actual
8459,2024-04-16,2,10:45,30,30,1573,C,1,0.5000,completed,actual
8460,2024-04-16,2,11:30,30,30,1967,A,1,0.5000,completed,actual
8461,2024-04-16,2,12:15,45,45,1786,B,0,0.5000,completed,actual
8462,2024-04-16,2,13:15,60,30,287,A,1,0.5000,abbreviated,actual
8463,2024-04-16,2,14:30,45,0,194,B,0,0.5000,no_show,actual
8464,2024-04-16,2,15:30,45,45,833,B,0,0.5000,completed,actual
8465,2024-04-16,2,16:30,45,45,443,A,1,0.5000,completed,actual
8466,2024-04-16,3,09:00,30,30,878,C,5,0.5000,completed,actual
8467,2024-04-16,3,09:45,30,30,1583,B,4,0.5000,completed,actual
8468,2024-04-16,3,10:30,45,45,449,C,4,0.5000,completed,actual
8469,2024-04-16,3,11:30,30,30,234,C,5,0.5000,completed,actual
8470,2024-04-16,3,12:15,45,45,510,B,4,0.5000,completed,actual
8471,2024-04-16,3,13:15,45,45,318,B,4,0.5000,completed,actual
8472,2024-04-16,3,14:15,30,30,295,C,4,0.5000,completed,actual
8473,2024-04-16,3,15:00,45,45,275,C,4,0.5000,completed,actual
8474,2024-04-16,3,16:00,60,60,1042,A,4,0.5000,completed,actual
8475,2024-04-16,5,09:00,45,45,1389,A,3,0.5000,completed,actual
8476,2024-04-16,5,10:00,30,30,1156,B,3,0.5000,completed,actual
8477,2024-04-16,5,10:45,75,75,355,A,3,0.5000,completed,actual
8478,2024-04-16,5,12:15,30,30,730,C,3,0.5000,completed,actual
8479,2024-04-16,5,13:00,45,45,749,C,3,0.5000,completed,actual
8480,2024-04-16,5,14:00,30,30,1740,B,3,0.5000,completed,actual
8481,2024-04-16,5,14:45,60,30,1035,B,3,0.5000,abbreviated,actual
8482,2024-04-16,5,16:00,30,30,1018,C,3,0.5000,completed,actual
8483,2024-04-16,6,09:00,45,45,677,B,4,0.5000,completed,actual
8484,2024-04-16,6,10:00,45,22,348,C,4,0.5000,abbreviated,actual
8485,2024-04-16,6,11:00,45,45,848,B,5,0.5000,completed,actual
8486,2024-04-16,6,12:00,60,60,26,B,5,0.5000,completed,actual
8487,2024-04-16,6,13:15,30,30,980,B,5,0.5000,completed,actual
8488,2024-04-16,6,14:00,30,30,1725,C,4,0.5000,completed,actual
8489,2024-04-16,6,14:45,75,75,985,B,5,0.5000,completed,actual
8490,2024-04-16,6,16:15,30,30,1209,B,4,0.5000,completed,actual
8491,2024-04-16,7,09:00,30,30,1551,B,5,0.5000,completed,actual
8492,2024-04-16,7,09:45,60,60,20,A,4,0.5000,completed,actual
8493,2024-04-16,7,11:00,75,37,520,A,4,0.5000,abbreviated,actual
8494,2024-04-16,7,12:30,30,30,945,C,5,0.5000,completed,actual
8495,2024-04-16,7,13:15,30,30,733,C,5,0.5000,completed,actual
8496,2024-04-16,8,09:00,45,45,183,B,3,0.5000,completed,actual
8497,2024-04-16,8,10:00,45,45,262,C,2,0.5000,completed,actual
8498,2024-04-16,8,11:00,30,30,272,C,3,0.5000,completed,actual
8499,2024-04-16,8,11:45,45,45,1131,C,3,0.5000,completed,actual
8500,2024-04-16,8,12:45,45,45,1592,C,3,0.5000,completed,actual
8501,2024-04-16,10,09:00,30,0,722,C,4,0.5000,no_show,actual
8502,2024-04-16,10,09:45,75,75,438,A,5,0.5000,completed,actual
8503,2024-04-16,10,11:15,30,15,672,B,4,0.5000,abbreviated,actual
8504,2024-04-16,10,12:00,60,60,1377,B,4,0.5000,completed,actual
8505,2024-04-16,10,13:15,30,30,1456,C,5,0.5000,completed,actual
8506,2024-04-16,11,09:00,30,30,637,A,1,0.5000,completed,actual
8507,2024-04-16,11,09:45,60,60,643,C,1,0.5000,completed,actual
8508,2024-04-16,11,11:00,30,30,1357,B,0,0.5000,completed,actual
8509,2024-04-16,11,11:45,45,22,1945,B,1,0.5000,abbreviated,actual
8510,2024-04-16,11,12:45,30,30,1959,C,0,0.5000,completed,actual
8511,2024-04-16,11,13:30,30,15,894,A,1,0.5000,abbreviated,actual
8512,2024-04-16,11,14:15,45,45,1017,B,0,0.5000,completed,actual
8513,2024-04-16,12,09:00,30,0,1986,C,0,0.5000,no_show,actual
8514,2024-04-16,12,09:45,60,60,1707,C,0,0.5000,completed,actual
8515,2024-04-16,12,11:00,45,45,1104,C,1,0.5000,completed,actual
8516,2024-04-16,12,12:00,60,60,333,B,1,0.5000,completed,actual
8517,2024-04-16,12,13:15,30,0,540,B,0,0.5000,no_show,actual
8518,2024-04-16,12,14:00,30,30,193,B,0,0.5000,completed,actual
8519,2024-04-16,12,14:45,30,15,659,C,1,0.5000,abbreviated,actual
8520,2024-04-16,12,15:30,75,75,623,A,1,0.5000,completed,actual
8521,2024-04-16,13,09:00,45,45,708,B,5,0.5000,completed,actual
8522,2024-04-16,13,10:00,45,45,417,C,4,0.5000,completed,actual
8523,2024-04-16,13,11:00,30,30,1953,C,4,0.5000,completed,actual
8524,2024-04-16,13,11:45,60,60,470,A,5,0.5000,completed,actual
8525,2024-04-16,13,13:00,60,60,1808,B,5,0.5000,completed,actual
8526,2024-04-16,13,14:15,45,45,1883,A,5,0.5000,completed,actual
8527,2024-04-16,13,15:15,75,75,1064,A,5,0.5000,completed,actual
8528,2024-04-16,14,09:00,30,30,492,B,3,0.5000,completed,actual
8529,2024-04-16,14,09:45,30,30,1029,B,3,0.5000,completed,actual
8530,2024-04-16,14,10:30,30,30,744,C,2,0.5000,completed,actual
8531,2024-04-16,14,11:15,60,60,603,B,3,0.5000,completed,actual
8532,2024-04-16,14,12:30,45,45,1662,B,3,0.5000,completed,actual
8533,2024-04-16,14,13:30,45,45,948,A,3,0.5000,completed,actual
8534,2024-04-16,14,14:30,30,30,1446,C,3,0.5000,completed,actual
8535,2024-04-16,14,15:15,30,30,586,B,3,0.5000,completed,actual
8536,2024-04-16,14,16:00,30,30,1091,C,3,0.5000,completed,actual
8537,2024-04-16,14,16:45,30,15,1652,B,3,0.5000,abbreviated,actual
8538,2024-04-16,15,09:00,30,15,222,A,1,0.5000,abbreviated,actual
8539,2024-04-16,15,09:45,60,60,469,B,0,0.5000,completed,actual
8540,2024-04-16,15,11:00,45,0,1333,B,1,0.5000,no_show,actual
8541,2024-04-16,15,12:00,45,45,1366,C,0,0.5000,completed,actual
8542,2024-04-16,15,13:00,60,60,1190,B,1,0.5000,completed,actual
8543,2024-04-16,15,14:15,45,22,332,C,1,0.5000,abbreviated,actual
8544,2024-04-16,15,15:15,75,75,721,B,0,0.5000,completed,actual
8545,2024-04-16,15,16:45,60,60,1946,C,0,0.5000,completed,actual
8546,2024-04-16,16,09:00,45,45,176,B,1,0.5000,completed,actual
8547,2024-04-16,16,10:00,30,30,1145,C,0,0.5000,completed,actual
8548,2024-04-16,16,10:45,30,30,1875,C,0,0.5000,completed,actual
8549,2024-04-16,16,11:30,75,75,161,B,0,0.5000,completed,actual
8550,2024-04-16,17,09:00,45,45,1524,B,3,0.5000,completed,actual
8551,2024-04-16,17,10:00,45,45,109,C,2,0.5000,completed,actual
8552,2024-04-16,17,11:00,60,60,794,B,3,0.5000,completed,actual
8553,2024-04-16,18,09:00,30,30,1701,C,3,0.5000,completed,actual
8554,2024-04-16,18,09:45,30,15,332,C,3,0.5000,abbreviated,actual
8555,2024-04-16,18,10:30,45,45,735,B,3,0.5000,completed,actual
8556,2024-04-16,18,11:30,30,30,247,B,2,0.5000,completed,actual
8557,2024-04-16,18,12:15,30,30,1167,C,2,0.5000,completed,actual
8558,2024-04-16,18,13:00,45,45,378,B,3,0.5000,completed,actual
8559,2024-04-16,18,14:00,30,30,1516,C,2,0.5000,completed,actual
8560,2024-04-16,18,14:45,30,30,857,C,3,0.5000,completed,actual
8561,2024-04-16,19,09:00,45,45,448,C,0,0.5000,completed,actual
8562,2024-04-16,19,10:00,75,75,202,B,0,0.5000,completed,actual
8563,2024-04-16,19,11:30,30,0,1210,C,1,0.5000,no_show,actual
8564,2024-04-16,19,12:15,45,22,534,B,0,0.5000,abbreviated,actual
8565,2024-04-16,19,13:15,30,30,1877,B,0,0.5000,completed,actual
8566,2024-04-16,19,14:00,30,15,664,B,1,0.5000,abbreviated,actual
8567,2024-04-17,0,09:00,45,45,378,B,1,0.5000,completed,actual
8568,2024-04-17,0,10:00,60,60,1325,B,1,0.5000,completed,actual
8569,2024-04-17,0,11:15,45,45,1003,C,0,0.5000,completed,actual
8570,2024-04-17,0,12:15,30,30,1366,C,0,0.5000,completed,actual
8571,2024-04-17,0,13:00,30,30,1895,C,1,0.5000,completed,actual
8572,2024-04-17,0,13:45,30,30,1134,C,1,0.5000,completed,actual
8573,2024-04-17,1,09:00,30,30,1141,C,0,0.5000,completed,actual
8574,2024-04-17,1,09:45,60,30,236,A,0,0.5000,abbreviated,actual
8575,2024-04-17,1,11:00,45,45,1402,B,1,0.5000,completed,actual
8576,2024-04-17,1,12:00,30,30,416,C,0,0.5000,completed,actual
8577,2024-04-17,1,12:45,30,30,1699,B,1,0.5000,completed,actual
8578,2024-04-17,1,13:30,30,30,616,C,0,0.5000,completed,actual
8579,2024-04-17,1,14:15,45,0,1789,B,1,0.5000,no_show,actual
8580,2024-04-17,2,09:00,45,45,1272,A,0,0.5000,completed,actual
8581,2024-04-17,2,10:00,30,30,1863,B,0,0.5000,completed,actual
8582,2024-04-17,2,10:45,45,45,261,C,1,0.5000,completed,actual
8583,2024-04-17,2,11:45,30,30,590,C,1,0.5000,completed,actual
8584,2024-04-17,2,12:30,30,30,849,B,1,0.5000,completed,actual
8585,2024-04-17,2,13:15,75,75,377,A,0,0.5000,completed,actual
8586,2024-04-17,2,14:45,30,30,1012,C,0,0.5000,completed,actual
8587,2024-04-17,3,09:00,60,60,1270,A,4,0.5000,completed,actual
8588,2024-04-17,3,10:15,60,60,1730,B,4,0.5000,completed,actual
8589,2024-04-17,3,11:30,30,30,1243,C,4,0.5000,completed,actual
8590,2024-04-17,3,12:15,30,30,765,C,5,0.5000,completed,actual
8591,2024-04-17,3,13:00,30,30,1262,C,4,0.5000,completed,actual
8592,2024-04-17,3,13:45,45,45,705,A,4,0.5000,completed,actual
8593,2024-04-17,3,14:45,45,45,568,A,4,0.5000,completed,actual
8594,2024-04-17,3,15:45,30,30,1222,B,5,0.5000,completed,actual
8595,2024-04-17,3,16:30,45,45,624,C,5,0.5000,completed,actual
8596,2024-04-17,5,09:00,60,60,47,C,3,0.5000,completed,actual
8597,2024-04-17,5,10:15,45,45,43,B,3,0.5000,completed,actual
8598,2024-04-17,5,11:15,60,60,117,C,2,0.5000,completed,actual
8599,2024-04-17,5,12:30,30,30,1749,C,3,0.5000,completed,actual
8600,2024-04-17,5,13:15,45,45,1484,B,3,0.5000,completed,actual
8601,2024-04-17,5,14:15,45,45,1409,B,2,0.5000,completed,actual
8602,2024-04-17,5,15:15,30,30,703,C,3,0.5000,completed,actual
8603,2024-04-17,6,09:00,30,15,1780,C,4,0.5000,abbreviated,actual
8604,2024-04-17,6,09:45,45,45,878,C,5,0.5000,completed,actual
8605,2024-04-17,6,10:45,45,45,1467,A,5,0.5000,completed,actual
8606,2024-04-17,6,11:45,30,30,270,C,4,0.5000,completed,actual
8607,2024-04-17,6,12:30,45,22,889,B,5,0.5000,abbreviated,actual
8608,2024-04-17,7,09:00,45,45,411,C,5,0.5000,completed,actual
8609,2024-04-17,7,10:00,30,30,1338,B,4,0.5000,completed,actual
8610,2024-04-17,7,10:45,30,15,7,C,5,0.5000,abbreviated,actual
8611,2024-04-17,7,11:30,60,60,972,B,4,0.5000,completed,actual
8612,2024-04-17,7,12:45,30,30,1759,C,5,0.5000,completed,actual
8613,2024-04-17,8,09:00,30,30,1982,C,3,0.5000,completed,actual
8614,2024-04-17,8,09:45,75,75,1409,B,2,0.5000,completed,actual
8615,2024-04-17,8,11:15,45,45,254,C,3,0.5000,completed,actual
8616,2024-04-17,8,12:15,30,30,569,C,2,0.5000,completed,actual
8617,2024-04-17,10,09:00,60,60,1718,A,4,0.5000,completed,actual
8618,2024-04-17,10,10:15,45,45,536,C,5,0.5000,completed,actual
8619,2024-04-17,10,11:15,60,60,1456,C,5,0.5000,completed,actual
8620,2024-04-17,10,12:30,30,15,544,C,5,0.5000,abbreviated,actual
8621,2024-04-17,11,09:00,30,30,332,C,1,0.5000,completed,actual
8622,2024-04-17,11,09:45,45,45,1344,C,0,0.5000,completed,actual
8623,2024-04-17,11,10:45,30,30,757,B,1,0.5000,completed,actual
8624,2024-04-17,11,11:30,60,60,1765,C,0,0.5000,completed,actual
8625,2024-04-17,11,12:45,30,15,1557,C,0,0.5000,abbreviated,actual
8626,2024-04-17,11,13:30,75,75,242,B,1,0.5000,completed,actual
8627,2024-04-17,11,15:00,30,30,855,B,1,0.5000,completed,actual
8628,2024-04-17,12,09:00,30,30,351,C,0,0.5000,completed,actual
8629,2024-04-17,12,09:45,60,60,890,B,0,0.5000,completed,actual
8630,2024-04-17,12,11:00,30,30,1791,C,1,0.5000,completed,actual
8631,2024-04-17,12,11:45,45,45,1409,B,0,0.5000,completed,actual
8632,2024-04-17,12,12:45,60,60,1348,B,1,0.5000,completed,actual
8633,2024-04-17,12,14:00,60,60,32,A,1,0.5000,completed,actual
8634,2024-04-17,13,09:00,45,45,192,C,5,0.5000,completed,actual
8635,2024-04-17,13,10:00,60,60,92,A,4,0.5000,completed,actual
8636,2024-04-17,13,11:15,45,45,1054,A,4,0.5000,completed,actual
8637,2024-04-17,13,12:15,45,45,5,A,4,0.5000,completed,actual
8638,2024-04-17,13,13:15,30,30,561,C,5,0.5000,completed,actual
8639,2024-04-17,13,14:00,30,30,1386,C,5,0.5000,completed,actual
8640,2024-04-17,13,14:45,60,60,160,B,5,0.5000,completed,actual
8641,2024-04-17,13,16:00,30,30,1672,B,5,0.5000,completed,actual
8642,2024-04-17,14,09:00,60,30,1874,B,2,0.5000,abbreviated,actual
8643,2024-04-17,14,10:15,30,30,390,C,2,0.5000,completed,actual
8644,2024-04-17,14,11:00,60,0,1155,B,3,0.5000,no_show,actual
8645,2024-04-17,14,12:15,45,45,1446,C,3,0.5000,completed,actual
8646,2024-04-17,14,13:15,30,30,1685,B,3,0.5000,completed,actual
8647,2024-04-17,14,14:00,30,30,1508,C,2,0.5000,completed,actual
8648,2024-04-17,14,14:45,30,30,1017,B,2,0.5000,completed,actual
8649,2024-04-17,14,15:30,30,30,417,C,3,0.5000,completed,actual
8650,2024-04-17,15,09:00,60,60,1009,A,0,0.5000,completed,actual
8651,2024-04-17,15,10:15,60,60,1615,B,1,0.5000,completed,actual
8652,2024-04-17,15,11:30,75,75,1691,B,1,0.5000,completed,actual
8653,2024-04-17,15,13:00,30,30,196,C,0,0.5000,completed,actual
8654,2024-04-17,15,13:45,30,30,866,C,1,0.5000,completed,actual
8655,2024-04-17,15,14:30,60,60,826,B,1,0.5000,completed,actual
8656,2024-04-17,15,15:45,45,45,846,B,0,0.5000,completed,actual
8657,2024-04-17,16,09:00,30,30,663,B,0,0.5000,completed,actual
8658,2024-04-17,16,09:45,45,45,161,B,0,0.5000,completed,actual
8659,2024-04-17,16,10:45,45,45,1924,C,0,0.5000,completed,actual
